;Unnamed: 0.2;Unnamed: 0.1;Unnamed: 0;FILE_PATH;ORIG_CLASSES;CANNY_SSIM;CANNY_CLASSES;CANNY_EDGE_RATIO;CANNY_EDGE_INTENSITY;ROTATION_SSIM;ROTATION_CLASSES;BRIGHTNESS_SSIM;BRIGHTNESS_CLASSES;GAUSSIAN_SSIM;GAUSSIAN_CLASSES;BLUR_SSIM;BLUR_CLASSES;ORIGINAL_CLASS_LABEL;ORIGINAL_CONFIDENCE;CANNY_CLASS_LABEL;CANNY_CONFIDENCE;ROTATION_CLASS_LABEL;ROTATION_CONFIDENCE;BRIGHTNESS_CLASS_LABEL;BRIGHTNESS_CONFIDENCE;GAUSSIAN_CLASS_LABEL;GAUSSIAN_CONFIDENCE;BLUR_CLASS_LABEL;BLUR_CONFIDENCE
1273;1273;1273;1273;imagenette2/val/n01440764/n01440764_12250.JPEG;[['tench', 'n01440764', 99.7068703174591], ['barracouta', 'n02514041', 0.290238275192678], ['coho', 'n02536864', 0.0008721823178348131], ['eel', 'n02526121', 0.0007451396868418669], ['gar', 'n02641379', 0.00045703945943387225]];2.122202256488372;[['spider_web', 'n04275548', 93.12596321105957], ['chainlink_fence', 'n03000134', 2.961747534573078], ['bubble', 'n09229709', 1.6792399808764458], ['greenhouse', 'n03457902', 0.18069085199385881], ['balloon', 'n02782093', 0.1725488225929439]];0.048274388684780706;255.0;18.635979951032585;[['tench', 'n01440764', 96.92257046699524], ['barracouta', 'n02514041', 3.020884282886982], ['eel', 'n02526121', 0.030834844801574945], ['coho', 'n02536864', 0.004154339694650844], ['reel', 'n04067472', 0.002343611959076952]];65.96025720860041;[['tench', 'n01440764', 99.33621883392334], ['barracouta', 'n02514041', 0.659863417968154], ['gar', 'n02641379', 0.0018225084204459563], ['coho', 'n02536864', 0.0004430098215379985], ['eel', 'n02526121', 0.0004261115009285277]];34.931844107414626;[['tench', 'n01440764', 99.12841320037842], ['barracouta', 'n02514041', 0.8422777056694031], ['eel', 'n02526121', 0.007892149733379483], ['coho', 'n02536864', 0.00749861283111386], ['jackfruit', 'n07754684', 0.003785766239161603]];93.83815130094337;[['tench', 'n01440764', 99.9398946762085], ['barracouta', 'n02514041', 0.059102714294567704], ['coho', 'n02536864', 0.00041710732148203533], ['eel', 'n02526121', 0.00020999830212531378], ['gar', 'n02641379', 5.762839805356634e-05]];n01440764;99.7068703174591;n04275548;93.12596321105957;n01440764;96.92257046699524;n01440764;99.33621883392334;n01440764;99.12841320037842;n01440764;99.9398946762085
1274;1274;1274;1274;imagenette2/val/n01440764/n01440764_12241.JPEG;[['tench', 'n01440764', 99.35569167137146], ['platypus', 'n01873310', 0.09788712486624718], ['barracouta', 'n02514041', 0.09386044112034142], ['eel', 'n02526121', 0.08804771932773292], ['goldfish', 'n01443537', 0.03178839397151023]];19.51032921390645;[['chain', 'n02999410', 91.62964820861816], ['abaya', 'n02667093', 1.1928440071642399], ['hook', 'n03532672', 1.075359620153904], ['hourglass', 'n03544143', 0.6886627525091171], ['spider_web', 'n04275548', 0.6532918196171522]];0.02517429951327683;255.0;24.389414349396656;[['tench', 'n01440764', 98.14131259918213], ['barracouta', 'n02514041', 0.4521619528532028], ['eel', 'n02526121', 0.3926496487110853], ['electric_ray', 'n01496331', 0.11591756483539939], ['goldfish', 'n01443537', 0.08396131452172995]];42.36515058380459;[['tench', 'n01440764', 98.18331599235535], ['goldfish', 'n01443537', 0.921429879963398], ['barracouta', 'n02514041', 0.2181475516408682], ['gar', 'n02641379', 0.10585401905700564], ['eel', 'n02526121', 0.10002130875363946]];23.57071145118021;[['tench', 'n01440764', 56.75051212310791], ['platypus', 'n01873310', 6.723333895206451], ['armadillo', 'n02454379', 3.972093015909195], ['lemon', 'n07749582', 2.92526762932539], ['book_jacket', 'n07248320', 1.4917043037712574]];96.15063913398156;[['tench', 'n01440764', 99.00465607643127], ['platypus', 'n01873310', 0.15119618037715554], ['barracouta', 'n02514041', 0.13781029265373945], ['eel', 'n02526121', 0.09595868759788573], ['dugong', 'n02074367', 0.052276893984526396]];n01440764;99.35569167137146;n02999410;91.62964820861816;n01440764;98.14131259918213;n01440764;98.18331599235535;n01440764;56.75051212310791;n01440764;99.00465607643127
1275;1275;1275;1275;imagenette2/val/n01440764/n01440764_12211.JPEG;[['tench', 'n01440764', 53.479814529418945], ['Dungeness_crab', 'n01978287', 23.710845410823822], ['sturgeon', 'n02640242', 8.73020738363266], ['hippopotamus', 'n02398521', 3.4464236348867416], ['barracouta', 'n02514041', 2.391244098544121]];2.582228607624768;[['spider_web', 'n04275548', 49.34314489364624], ['sweatshirt', 'n04370456', 26.700979471206665], ['jersey', 'n03595614', 16.38271063566208], ['laptop', 'n03642806', 0.9271712973713875], ['stopwatch', 'n04328186', 0.5801796913146973]];0.06818181818181818;255.0;21.29832724954472;[['cleaver', 'n03041632', 45.1951265335083], ['Dungeness_crab', 'n01978287', 15.091019868850708], ['platypus', 'n01873310', 8.729623258113861], ['rotisserie', 'n04111531', 6.287902593612671], ['book_jacket', 'n07248320', 5.953942984342575]];71.709409701675;[['shower_cap', 'n04209133', 13.612961769104004], ['tench', 'n01440764', 12.47115433216095], ['dugong', 'n02074367', 6.115168333053589], ['assault_rifle', 'n02749479', 3.892546147108078], ['tiger_shark', 'n01491361', 3.710482269525528]];36.69811103402756;[['platypus', 'n01873310', 60.86314916610718], ['Dungeness_crab', 'n01978287', 34.51057970523834], ['king_crab', 'n01981276', 1.2523503042757511], ['grey_fox', 'n02120505', 0.551484851166606], ['armadillo', 'n02454379', 0.5053894594311714]];88.93070832118752;[['tench', 'n01440764', 37.181586027145386], ['sturgeon', 'n02640242', 7.643347978591919], ['gar', 'n02641379', 5.820795148611069], ['snorkel', 'n04251144', 5.713498592376709], ['canoe', 'n02951358', 4.479315131902695]];n01440764;53.479814529418945;n04275548;49.34314489364624;n03041632;45.1951265335083;n04209133;13.612961769104004;n01873310;60.86314916610718;n01440764;37.181586027145386
1276;1276;1276;1276;imagenette2/val/n01440764/n01440764_12182.JPEG;[['tench', 'n01440764', 99.98414516448975], ['barracouta', 'n02514041', 0.015513338439632207], ['coho', 'n02536864', 0.00017020690847857622], ['gar', 'n02641379', 2.795028990476567e-05], ['reel', 'n04067472', 2.668022318630392e-05]];1.1806689496870593;[['spider_web', 'n04275548', 96.7578649520874], ['honeycomb', 'n03530642', 1.1495815590023994], ['padlock', 'n03874599', 0.3225453896448016], ['starfish', 'n02317335', 0.19130241125822067], ['window_screen', 'n04589890', 0.16209185123443604]];0.10207037037037037;255.0;10.80109192250676;[['tench', 'n01440764', 99.89564418792725], ['barracouta', 'n02514041', 0.08973287185654044], ['eel', 'n02526121', 0.005153010715730488], ['coho', 'n02536864', 0.0034396874980302528], ['reel', 'n04067472', 0.0016312988009303808]];63.111969215473806;[['tench', 'n01440764', 99.97515082359314], ['barracouta', 'n02514041', 0.023332401178777218], ['coho', 'n02536864', 0.00023200996110972483], ['jackfruit', 'n07754684', 0.00013461196886055404], ['bolete', 'n13054560', 0.0001273168663828983]];47.69762576086229;[['tench', 'n01440764', 99.97996687889099], ['barracouta', 'n02514041', 0.013720119022764266], ['coho', 'n02536864', 0.00549385767953936], ['sturgeon', 'n02640242', 0.0002078463694488164], ['gar', 'n02641379', 0.00012500750017352402]];87.85641673369199;[['tench', 'n01440764', 99.99048709869385], ['barracouta', 'n02514041', 0.008910928590921685], ['coho', 'n02536864', 0.0002939029172921437], ['lakeside', 'n09332890', 4.611747783656028e-05], ['gar', 'n02641379', 3.088925950578414e-05]];n01440764;99.98414516448975;n04275548;96.7578649520874;n01440764;99.89564418792725;n01440764;99.97515082359314;n01440764;99.97996687889099;n01440764;99.99048709869385
1277;1277;1277;1277;imagenette2/val/n01440764/n01440764_12151.JPEG;[['tench', 'n01440764', 99.32389259338379], ['barracouta', 'n02514041', 0.5379549693316221], ['sturgeon', 'n02640242', 0.04324553883634508], ['coho', 'n02536864', 0.036804890260100365], ['gar', 'n02641379', 0.03435575636103749]];0.5030953180415989;[['spider_web', 'n04275548', 71.51566743850708], ['bubble', 'n09229709', 6.431875377893448], ['lipstick', 'n03676483', 3.872125595808029], ['padlock', 'n03874599', 1.7728086560964584], ['chainlink_fence', 'n03000134', 1.6095798462629318]];0.06256648936170213;255.0;20.07658457284681;[['tench', 'n01440764', 99.10165071487427], ['barracouta', 'n02514041', 0.35529129672795534], ['coho', 'n02536864', 0.10625971481204033], ['sturgeon', 'n02640242', 0.06215904140844941], ['mortarboard', 'n03787032', 0.03416019317228347]];65.74724332162569;[['tench', 'n01440764', 99.41418766975403], ['barracouta', 'n02514041', 0.5319269374012947], ['gar', 'n02641379', 0.01081675582099706], ['coho', 'n02536864', 0.005402107126428746], ['goldfish', 'n01443537', 0.0032383581128669903]];36.89849702511098;[['tench', 'n01440764', 98.89718890190125], ['barracouta', 'n02514041', 0.9743127040565014], ['gar', 'n02641379', 0.02851900935638696], ['sturgeon', 'n02640242', 0.025405859923921525], ['coho', 'n02536864', 0.024237102479673922]];91.28784062927542;[['tench', 'n01440764', 99.36752915382385], ['barracouta', 'n02514041', 0.5144604481756687], ['coho', 'n02536864', 0.06255605258047581], ['gar', 'n02641379', 0.02381317171966657], ['sturgeon', 'n02640242', 0.019511161372065544]];n01440764;99.32389259338379;n04275548;71.51566743850708;n01440764;99.10165071487427;n01440764;99.41418766975403;n01440764;98.89718890190125;n01440764;99.36752915382385
1278;1278;1278;1278;imagenette2/val/n01440764/n01440764_12131.JPEG;[['tench', 'n01440764', 79.39963340759277], ['sturgeon', 'n02640242', 13.72273564338684], ['barracouta', 'n02514041', 4.917767271399498], ['gar', 'n02641379', 0.8695587515830994], ['Dungeness_crab', 'n01978287', 0.38528740406036377]];-0.0046164257160633;[['sweatshirt', 'n04370456', 17.325884103775024], ['spider_web', 'n04275548', 16.355158388614655], ['stopwatch', 'n04328186', 8.382853865623474], ['digital_clock', 'n03196217', 7.280933856964111], ['jersey', 'n03595614', 7.089098542928696]];0.07997685185185185;255.0;10.867019195641976;[['web_site', 'n06359193', 11.726999282836914], ['seat_belt', 'n04162706', 9.239622205495834], ['solar_dish', 'n04258138', 7.1260005235672], ['envelope', 'n03291819', 5.396922305226326], ['academic_gown', 'n02669723', 3.689471259713173]];70.10265789952128;[['tench', 'n01440764', 84.61964726448059], ['sturgeon', 'n02640242', 9.899035841226578], ['barracouta', 'n02514041', 4.064618423581123], ['Dungeness_crab', 'n01978287', 0.5033708177506924], ['coho', 'n02536864', 0.41396282613277435]];51.8314120836007;[['Airedale', 'n02096051', 31.663545966148376], ['hippopotamus', 'n02398521', 6.3602931797504425], ['brown_bear', 'n02132136', 5.209074914455414], ['Bouvier_des_Flandres', 'n02106382', 5.122765153646469], ['bison', 'n02410509', 2.652944438159466]];76.17456549846331;[['tench', 'n01440764', 83.26812386512756], ['sturgeon', 'n02640242', 4.137085378170013], ['barracouta', 'n02514041', 3.47701795399189], ['Dungeness_crab', 'n01978287', 1.4182022772729397], ['gar', 'n02641379', 1.3431854546070099]];n01440764;79.39963340759277;n04370456;17.325884103775024;n06359193;11.726999282836914;n01440764;84.61964726448059;n02096051;31.663545966148376;n01440764;83.26812386512756
1279;1279;1279;1279;imagenette2/val/n01440764/n01440764_12111.JPEG;[['tench', 'n01440764', 99.92161989212036], ['coho', 'n02536864', 0.046782969729974866], ['barracouta', 'n02514041', 0.023559268447570503], ['gar', 'n02641379', 0.0014067848496779334], ['sturgeon', 'n02640242', 0.000614404689258663]];0.8554151974982932;[['jersey', 'n03595614', 20.64409703016281], ['web_site', 'n06359193', 13.561888039112091], ['envelope', 'n03291819', 7.135423272848129], ['spider_web', 'n04275548', 6.215956434607506], ['laptop', 'n03642806', 6.199682131409645]];0.03866666666666667;255.0;19.047123973221805;[['tench', 'n01440764', 35.52312254905701], ['hotdog', 'n07697537', 27.667519450187683], ['envelope', 'n03291819', 3.3431075513362885], ['cleaver', 'n03041632', 1.5677152201533318], ['ear', 'n13133613', 1.4352544210851192]];71.70876664437444;[['tench', 'n01440764', 99.7041642665863], ['coho', 'n02536864', 0.14145792229101062], ['barracouta', 'n02514041', 0.1286157639697194], ['gar', 'n02641379', 0.006872814992675558], ['canoe', 'n02951358', 0.002142145785910543]];30.31155499995663;[['tench', 'n01440764', 99.97864365577698], ['coho', 'n02536864', 0.01456104509998113], ['barracouta', 'n02514041', 0.004799425005330704], ['gar', 'n02641379', 0.0005194077857595403], ['hartebeest', 'n02422106', 0.0002700504182939767]];91.5733809998872;[['tench', 'n01440764', 99.73799586296082], ['coho', 'n02536864', 0.1599085982888937], ['barracouta', 'n02514041', 0.07666450692340732], ['gar', 'n02641379', 0.007553148316219449], ['sturgeon', 'n02640242', 0.0023066293579177]];n01440764;99.92161989212036;n03595614;20.64409703016281;n01440764;35.52312254905701;n01440764;99.7041642665863;n01440764;99.97864365577698;n01440764;99.73799586296082
1280;1280;1280;1280;imagenette2/val/n01440764/n01440764_12100.JPEG;[['tench', 'n01440764', 99.99991655349731], ['eel', 'n02526121', 1.73134935721464e-05], ['bullfrog', 'n01641577', 1.2533392634850316e-05], ['barracouta', 'n02514041', 1.0408905382064404e-05], ['spider_monkey', 'n02493793', 1.0112198367551173e-05]];2.989913263977313;[['spider_web', 'n04275548', 48.726341128349304], ['window_screen', 'n04589890', 27.87783443927765], ['starfish', 'n02317335', 5.580078065395355], ['tennis_ball', 'n04409515', 4.012604057788849], ['groenendael', 'n02105056', 1.6061708331108093]];0.09516266666666667;255.0;10.254115516259253;[['tench', 'n01440764', 99.80798959732056], ['bullfrog', 'n01641577', 0.04712296067737043], ['barracouta', 'n02514041', 0.04623073909897357], ['reel', 'n04067472', 0.0374182709492743], ['slug', 'n01945685', 0.007074340828694403]];51.7972364529591;[['tench', 'n01440764', 99.99978542327881], ['barracouta', 'n02514041', 5.573834869210259e-05], ['reel', 'n04067472', 3.37651982817988e-05], ['puffer', 'n02655020', 2.696760077469662e-05], ['coho', 'n02536864', 1.522687682609103e-05]];47.46779375106839;[['tench', 'n01440764', 99.99961853027344], ['puffer', 'n02655020', 0.00011198867468920071], ['eel', 'n02526121', 5.6319657915082644e-05], ['barracouta', 'n02514041', 3.957741512294888e-05], ['coho', 'n02536864', 3.547625908595364e-05]];68.15676557104516;[['tench', 'n01440764', 99.99990463256836], ['barracouta', 'n02514041', 2.5984948592849832e-05], ['slug', 'n01945685', 1.1144909706217732e-05], ['eel', 'n02526121', 1.1085251827580578e-05], ['coho', 'n02536864', 8.945047369479653e-06]];n01440764;99.99991655349731;n04275548;48.726341128349304;n01440764;99.80798959732056;n01440764;99.99978542327881;n01440764;99.99961853027344;n01440764;99.99990463256836
1281;1281;1281;1281;imagenette2/val/n01440764/n01440764_12090.JPEG;[['tench', 'n01440764', 99.82179999351501], ['eel', 'n02526121', 0.14681580942124128], ['barracouta', 'n02514041', 0.012176582822576165], ['coho', 'n02536864', 0.0079362653195858], ['platypus', 'n01873310', 0.0025594579710741527]];1.0172360204557598;[['spider_web', 'n04275548', 99.50266480445862], ['barn_spider', 'n01773549', 0.33480983693152666], ['garden_spider', 'n01773797', 0.0625092419795692], ['bubble', 'n09229709', 0.025411680690012872], ['window_screen', 'n04589890', 0.02280361659359187]];0.04939988972415507;255.0;21.785349756630072;[['tench', 'n01440764', 99.04042482376099], ['eel', 'n02526121', 0.5625571589916945], ['barracouta', 'n02514041', 0.07899244083091617], ['sturgeon', 'n02640242', 0.031232181936502457], ['spotted_salamander', 'n01632458', 0.02960016718134284]];64.8540829598551;[['tench', 'n01440764', 99.99130964279175], ['eel', 'n02526121', 0.0035117722291033715], ['barracouta', 'n02514041', 0.0024847182430676185], ['platypus', 'n01873310', 0.0008158362106769346], ['bolete', 'n13054560', 0.0007306027328013442]];31.27199006264847;[['tench', 'n01440764', 99.2572009563446], ['platypus', 'n01873310', 0.3954588435590267], ['eel', 'n02526121', 0.1451654825359583], ['barracouta', 'n02514041', 0.050602026749402285], ['armadillo', 'n02454379', 0.01620951370568946]];89.08924827770947;[['tench', 'n01440764', 99.91160035133362], ['eel', 'n02526121', 0.0764867290854454], ['barracouta', 'n02514041', 0.0036387464206200093], ['coho', 'n02536864', 0.0035650267818709835], ['spotted_salamander', 'n01632458', 0.0004594044185068924]];n01440764;99.82179999351501;n04275548;99.50266480445862;n01440764;99.04042482376099;n01440764;99.99130964279175;n01440764;99.2572009563446;n01440764;99.91160035133362
1282;1282;1282;1282;imagenette2/val/n01440764/n01440764_12040.JPEG;[['tench', 'n01440764', 99.89941716194153], ['barracouta', 'n02514041', 0.09196159080602229], ['gar', 'n02641379', 0.0026487423383514397], ['armadillo', 'n02454379', 0.0014034574633114971], ['jackfruit', 'n07754684', 0.000870251369633479]];1.9639555834391536;[['spider_web', 'n04275548', 43.09563338756561], ['window_screen', 'n04589890', 23.004575073719025], ['chainlink_fence', 'n03000134', 9.999439120292664], ['nail', 'n03804744', 6.300500780344009], ['chain', 'n02999410', 2.883405238389969]];0.13213333333333332;255.0;6.028595746578668;[['ear', 'n13133613', 86.74909472465515], ['mortarboard', 'n03787032', 5.281166732311249], ['hummingbird', 'n01833805', 2.171636000275612], ['tench', 'n01440764', 2.1519413217902184], ['corn', 'n12144580', 1.7091434448957443]];64.168638168407;[['tench', 'n01440764', 99.81682300567627], ['barracouta', 'n02514041', 0.14738154131919146], ['jackfruit', 'n07754684', 0.007921155338408425], ['gar', 'n02641379', 0.0068255649239290506], ['armadillo', 'n02454379', 0.006407886394299567]];58.858214264539264;[['tench', 'n01440764', 86.41997575759888], ['peacock', 'n01806143', 5.398678779602051], ['barracouta', 'n02514041', 4.213811829686165], ['jackfruit', 'n07754684', 0.426690187305212], ['coho', 'n02536864', 0.4050781484693289]];72.31719024061705;[['tench', 'n01440764', 99.9474823474884], ['barracouta', 'n02514041', 0.028239228413440287], ['armadillo', 'n02454379', 0.003389791527297348], ['jackfruit', 'n07754684', 0.0018631297280080616], ['gar', 'n02641379', 0.0018296776033821516]];n01440764;99.89941716194153;n04275548;43.09563338756561;n13133613;86.74909472465515;n01440764;99.81682300567627;n01440764;86.41997575759888;n01440764;99.9474823474884
1283;1283;1283;1283;imagenette2/val/n01440764/n01440764_12021.JPEG;[['tench', 'n01440764', 99.91067051887512], ['jackfruit', 'n07754684', 0.025574443861842155], ['barracouta', 'n02514041', 0.02030622272286564], ['eel', 'n02526121', 0.010899749031523243], ['armadillo', 'n02454379', 0.006394671800080687]];13.34745666711279;[['abaya', 'n02667093', 33.08827877044678], ['spider_web', 'n04275548', 8.971935510635376], ['bubble', 'n09229709', 7.948990911245346], ['hourglass', 'n03544143', 5.785457417368889], ['perfume', 'n03916031', 4.605979099869728]];0.035051876228346816;255.0;24.604765867375026;[['tench', 'n01440764', 99.81774091720581], ['eel', 'n02526121', 0.09603209909982979], ['platypus', 'n01873310', 0.009029588545672596], ['bolete', 'n13054560', 0.008633990364614874], ['slug', 'n01945685', 0.008005648851394653]];40.182425981704654;[['tench', 'n01440764', 99.3958592414856], ['barracouta', 'n02514041', 0.15202750219032168], ['goldfish', 'n01443537', 0.03940069582313299], ['jackfruit', 'n07754684', 0.03025018668267876], ['eel', 'n02526121', 0.025271286722272635]];29.15646992575696;[['tench', 'n01440764', 99.4598388671875], ['jackfruit', 'n07754684', 0.26955080684274435], ['barracouta', 'n02514041', 0.07819705060683191], ['armadillo', 'n02454379', 0.037396117113530636], ['sombrero', 'n04259630', 0.025431063841097057]];89.15981182928672;[['tench', 'n01440764', 99.96769428253174], ['barracouta', 'n02514041', 0.009145397780230269], ['jackfruit', 'n07754684', 0.00400959252147004], ['eel', 'n02526121', 0.0031278894311981276], ['piggy_bank', 'n03935335', 0.0029732353141298518]];n01440764;99.91067051887512;n02667093;33.08827877044678;n01440764;99.81774091720581;n01440764;99.3958592414856;n01440764;99.4598388671875;n01440764;99.96769428253174
1284;1284;1284;1284;imagenette2/val/n01440764/n01440764_11972.JPEG;[['tench', 'n01440764', 99.99682903289795], ['barracouta', 'n02514041', 0.002599567778815981], ['coho', 'n02536864', 0.00028159668090665946], ['sturgeon', 'n02640242', 6.866718536002736e-05], ['gar', 'n02641379', 2.6671597197491792e-05]];1.7326004340896544;[['spider_web', 'n04275548', 97.2449243068695], ['sweatshirt', 'n04370456', 0.7998148910701275], ['jersey', 'n03595614', 0.45134625397622585], ['kimono', 'n03617480', 0.2834967104718089], ['barn_spider', 'n01773549', 0.2352552954107523]];0.125069033530572;255.0;8.731406387943409;[['tench', 'n01440764', 91.16716384887695], ['umbrella', 'n04507155', 3.0083397403359413], ['barracouta', 'n02514041', 2.3962900042533875], ['mortarboard', 'n03787032', 0.45234798453748226], ['African_chameleon', 'n01694178', 0.23365383967757225]];66.7661682035393;[['tench', 'n01440764', 99.98809099197388], ['barracouta', 'n02514041', 0.007387480582110584], ['jackfruit', 'n07754684', 0.0010484704034752212], ['bolete', 'n13054560', 0.0006579010005225427], ['goldfish', 'n01443537', 0.00033296412311756285]];50.54591574985247;[['tench', 'n01440764', 95.16417980194092], ['wild_boar', 'n02396427', 1.4131994917988777], ['bolete', 'n13054560', 0.6185326725244522], ['barracouta', 'n02514041', 0.5336327943950891], ['sturgeon', 'n02640242', 0.3937697038054466]];76.54216227791002;[['tench', 'n01440764', 99.99030828475952], ['barracouta', 'n02514041', 0.003474228287814185], ['coho', 'n02536864', 0.0011629842447291594], ['sturgeon', 'n02640242', 0.000815432213130407], ['bolete', 'n13054560', 0.0005584095106314635]];n01440764;99.99682903289795;n04275548;97.2449243068695;n01440764;91.16716384887695;n01440764;99.98809099197388;n01440764;95.16417980194092;n01440764;99.99030828475952
1285;1285;1285;1285;imagenette2/val/n01440764/n01440764_11930.JPEG;[['tench', 'n01440764', 99.88172054290771], ['reel', 'n04067472', 0.11654041009023786], ['barracouta', 'n02514041', 0.0015143726159294602], ['coho', 'n02536864', 4.5437008111548494e-05], ['slug', 'n01945685', 3.970576472056564e-05]];1.2356321297410169;[['lens_cap', 'n03657121', 64.02798295021057], ['night_snake', 'n01740131', 13.379791378974915], ['diamondback', 'n01755581', 4.2643144726753235], ['spider_web', 'n04275548', 2.372375689446926], ['manhole_cover', 'n03717622', 1.9029535353183746]];0.169936;255.0;5.353737074094016;[['tench', 'n01440764', 99.95700716972351], ['barracouta', 'n02514041', 0.027336846687830985], ['reel', 'n04067472', 0.004459346746443771], ['tree_frog', 'n01644373', 0.0017149668565252796], ['eel', 'n02526121', 0.0012955351849086583]];59.97804664053591;[['tench', 'n01440764', 99.96258020401001], ['reel', 'n04067472', 0.035889382706955075], ['barracouta', 'n02514041', 0.0009763842172105797], ['coho', 'n02536864', 0.00030024325496924575], ['squirrel_monkey', 'n02494079', 0.00011059570397264906]];62.31265849994893;[['tench', 'n01440764', 99.9862790107727], ['reel', 'n04067472', 0.01341753959422931], ['barracouta', 'n02514041', 0.0002088701421598671], ['coho', 'n02536864', 5.772627673650277e-05], ['armadillo', 'n02454379', 4.7246583534388265e-06]];54.22949076906419;[['tench', 'n01440764', 99.98693466186523], ['reel', 'n04067472', 0.012341016554273665], ['barracouta', 'n02514041', 0.00024244548058049986], ['coho', 'n02536864', 7.76523791046202e-05], ['squirrel_monkey', 'n02494079', 4.672677107464551e-05]];n01440764;99.88172054290771;n03657121;64.02798295021057;n01440764;99.95700716972351;n01440764;99.96258020401001;n01440764;99.9862790107727;n01440764;99.98693466186523
1286;1286;1286;1286;imagenette2/val/n01440764/n01440764_11881.JPEG;[['tench', 'n01440764', 99.41973686218262], ['terrapin', 'n01667778', 0.42235455475747585], ['barracouta', 'n02514041', 0.05470374599099159], ['mud_turtle', 'n01667114', 0.049342872807756066], ['water_buffalo', 'n02408429', 0.00763438583817333]];1.4182471570782582;[['spider_web', 'n04275548', 56.14198446273804], ['lampshade', 'n03637318', 12.14718371629715], ['backpack', 'n02769748', 5.7818785309791565], ['sweatshirt', 'n04370456', 3.458096459507942], ['jersey', 'n03595614', 2.2643806412816048]];0.17641573078296757;255.0;5.114431832102637;[['swing', 'n04371774', 13.050302863121033], ['guillotine', 'n03467068', 5.336792394518852], ['tench', 'n01440764', 4.912900924682617], ['bannister', 'n02788148', 4.09025140106678], ['unicycle', 'n04509417', 3.7849731743335724]];63.277685283362175;[['tench', 'n01440764', 82.02133178710938], ['terrapin', 'n01667778', 2.6062222197651863], ['Leonberg', 'n02111129', 0.9802920743823051], ['water_buffalo', 'n02408429', 0.9521916508674622], ['Bouvier_des_Flandres', 'n02106382', 0.7864988408982754]];62.9571251681981;[['water_buffalo', 'n02408429', 18.024587631225586], ['tench', 'n01440764', 12.248720973730087], ['wild_boar', 'n02396427', 10.233300179243088], ['terrapin', 'n01667778', 9.779808670282364], ['chain_saw', 'n03000684', 4.194968566298485]];77.46765440465919;[['tench', 'n01440764', 99.57296252250671], ['terrapin', 'n01667778', 0.2095089526847005], ['mud_turtle', 'n01667114', 0.038532630424015224], ['barracouta', 'n02514041', 0.03681444504763931], ['platypus', 'n01873310', 0.030321802478283644]];n01440764;99.41973686218262;n04275548;56.14198446273804;n04371774;13.050302863121033;n01440764;82.02133178710938;n02408429;18.024587631225586;n01440764;99.57296252250671
1287;1287;1287;1287;imagenette2/val/n01440764/n01440764_11841.JPEG;[['tench', 'n01440764', 99.99750852584839], ['barracouta', 'n02514041', 0.001613999302207958], ['coho', 'n02536864', 0.0003694289262057282], ['puffer', 'n02655020', 0.00025996787371695973], ['platypus', 'n01873310', 8.288320145766193e-05]];0.8889757845067563;[['spider_web', 'n04275548', 43.87708604335785], ['lipstick', 'n03676483', 10.063089430332184], ['chain', 'n02999410', 9.52715054154396], ['chainlink_fence', 'n03000134', 6.878963112831116], ['web_site', 'n06359193', 3.7313278764486313]];0.046048648648648646;255.0;21.696186528744388;[['tench', 'n01440764', 94.63368654251099], ['tree_frog', 'n01644373', 0.7377441041171551], ['umbrella', 'n04507155', 0.7108110468834639], ['tailed_frog', 'n01644900', 0.5936723668128252], ['mortarboard', 'n03787032', 0.3873778274282813]];63.75516635673777;[['ashcan', 'n02747177', 82.37846493721008], ['sleeping_bag', 'n04235860', 4.678349569439888], ['tench', 'n01440764', 3.403296321630478], ['plastic_bag', 'n03958227', 2.130827121436596], ['mask', 'n03724870', 1.8572011962532997]];31.077428321412537;[['tench', 'n01440764', 74.20356273651123], ['platypus', 'n01873310', 8.640913665294647], ['sleeping_bag', 'n04235860', 7.955896854400635], ['Chihuahua', 'n02085620', 1.0836288332939148], ['puffer', 'n02655020', 0.7904700934886932]];96.04780211475324;[['tench', 'n01440764', 99.99092817306519], ['barracouta', 'n02514041', 0.003348541576997377], ['platypus', 'n01873310', 0.0015143016753427219], ['puffer', 'n02655020', 0.001334821354248561], ['coho', 'n02536864', 0.001140276526712114]];n01440764;99.99750852584839;n04275548;43.87708604335785;n01440764;94.63368654251099;n02747177;82.37846493721008;n01440764;74.20356273651123;n01440764;99.99092817306519
